site	frame	permutation_pvalue	type	gene	length	strand
23881	0	0.9884763346	2	surface	171	+
23882	0	0.9884763346	2	surface	171	+
23883	0	0.9884763346	2	surface	171	+
23884	0	0.9884763346	2	surface	171	+
23885	0	0.9884763346	2	surface	171	+
23886	0	0.9884763346	2	surface	171	+
23887	0	0.9884763346	2	surface	171	+
23888	0	0.9884763346	2	surface	171	+
23889	0	0.9884763346	2	surface	171	+
23890	0	0.9884763346	2	surface	171	+
23891	0	0.9884763346	2	surface	171	+
23892	0	0.9884763346	2	surface	171	+
23893	0	0.9884763346	2	surface	171	+
23894	0	0.9884763346	2	surface	171	+
23895	0	0.9884763346	2	surface	171	+
23896	0	0.9884763346	2	surface	171	+
23897	0	0.9884763346	2	surface	171	+
23898	0	0.9884763346	2	surface	171	+
23899	0	0.9884763346	2	surface	171	+
23900	0	0.9884763346	2	surface	171	+
23901	0	0.9884763346	2	surface	171	+
23902	0	0.9884763346	2	surface	171	+
23903	0	0.9884763346	2	surface	171	+
23904	0	0.9884763346	2	surface	171	+
23905	0	0.9884763346	2	surface	171	+
23906	0	0.9884763346	2	surface	171	+
23907	0	0.9884763346	2	surface	171	+
23908	0	0.9884763346	2	surface	171	+
23909	0	0.9884763346	2	surface	171	+
23910	0	0.9884763346	2	surface	171	+
23911	0	0.9884763346	2	surface	171	+
23912	0	0.9884763346	2	surface	171	+
23913	0	0.9884763346	2	surface	171	+
23914	0	0.9884763346	2	surface	171	+
23915	0	0.9884763346	2	surface	171	+
23916	0	0.9884763346	2	surface	171	+
23917	0	0.9884763346	2	surface	171	+
23918	0	0.9884763346	2	surface	171	+
23919	0	0.9884763346	2	surface	171	+
23920	0	0.9884763346	2	surface	171	+
23921	0	0.9884763346	2	surface	171	+
23922	0	0.9884763346	2	surface	171	+
23923	0	0.9884763346	2	surface	171	+
23924	0	0.9884763346	2	surface	171	+
23925	0	0.9884763346	2	surface	171	+
23926	0	0.9884763346	2	surface	171	+
23927	0	0.9884763346	2	surface	171	+
23928	0	0.9884763346	2	surface	171	+
23929	0	0.9884763346	2	surface	171	+
23930	0	0.9884763346	2	surface	171	+
23931	0	0.9884763346	2	surface	171	+
23932	0	0.9884763346	2	surface	171	+
23933	0	0.9884763346	2	surface	171	+
23934	0	0.9884763346	2	surface	171	+
23935	0	0.9884763346	2	surface	171	+
23936	0	0.9884763346	2	surface	171	+
23937	0	0.9884763346	2	surface	171	+
23938	0	0.9884763346	2	surface	171	+
23939	0	0.9884763346	2	surface	171	+
23940	0	0.9884763346	2	surface	171	+
23941	0	0.9884763346	2	surface	171	+
23942	0	0.9884763346	2	surface	171	+
23943	0	0.9884763346	2	surface	171	+
23944	0	0.9884763346	2	surface	171	+
23945	0	0.9884763346	2	surface	171	+
23946	0	0.9884763346	2	surface	171	+
23947	0	0.9884763346	2	surface	171	+
23948	0	0.9884763346	2	surface	171	+
23949	0	0.9884763346	2	surface	171	+
23950	0	0.9884763346	2	surface	171	+
23951	0	0.9884763346	2	surface	171	+
23952	0	0.9884763346	2	surface	171	+
23953	0	0.9884763346	2	surface	171	+
23954	0	0.9884763346	2	surface	171	+
23955	0	0.9884763346	2	surface	171	+
23956	0	0.9884763346	2	surface	171	+
23957	0	0.9884763346	2	surface	171	+
23958	0	0.9884763346	2	surface	171	+
23959	0	0.9884763346	2	surface	171	+
23960	0	0.9884763346	2	surface	171	+
23961	0	0.9884763346	2	surface	171	+
23962	0	0.9884763346	2	surface	171	+
23963	0	0.9884763346	2	surface	171	+
23964	0	0.9884763346	2	surface	171	+
23965	0	0.9884763346	2	surface	171	+
23966	0	0.9884763346	2	surface	171	+
23967	0	0.9884763346	2	surface	171	+
23968	0	0.9884763346	2	surface	171	+
23969	0	0.9884763346	2	surface	171	+
23970	0	0.9884763346	2	surface	171	+
23971	0	0.9884763346	2	surface	171	+
23972	0	0.9884763346	2	surface	171	+
23973	0	0.9884763346	2	surface	171	+
23974	0	0.9884763346	2	surface	171	+
23975	0	0.9884763346	2	surface	171	+
23976	0	0.9884763346	2	surface	171	+
23977	0	0.9884763346	2	surface	171	+
23978	0	0.9884763346	2	surface	171	+
23979	0	0.9884763346	2	surface	171	+
23980	0	0.9884763346	2	surface	171	+
23981	0	0.9884763346	2	surface	171	+
23982	0	0.9884763346	2	surface	171	+
23983	0	0.9884763346	2	surface	171	+
23984	0	0.9884763346	2	surface	171	+
23985	0	0.9884763346	2	surface	171	+
23986	0	0.9884763346	2	surface	171	+
23987	0	0.9884763346	2	surface	171	+
23988	0	0.9884763346	2	surface	171	+
23989	0	0.9884763346	2	surface	171	+
23990	0	0.9884763346	2	surface	171	+
23991	0	0.9884763346	2	surface	171	+
23992	0	0.9884763346	2	surface	171	+
23993	0	0.9884763346	2	surface	171	+
23994	0	0.9884763346	2	surface	171	+
23995	0	0.9884763346	2	surface	171	+
23996	0	0.9884763346	2	surface	171	+
23997	0	0.9884763346	2	surface	171	+
23998	0	0.9884763346	2	surface	171	+
23999	0	0.9884763346	2	surface	171	+
24000	0	0.9884763346	2	surface	171	+
24001	0	0.9884763346	2	surface	171	+
24002	0	0.9884763346	2	surface	171	+
24003	0	0.9884763346	2	surface	171	+
24004	0	0.9884763346	2	surface	171	+
24005	0	0.9884763346	2	surface	171	+
24006	0	0.9884763346	2	surface	171	+
24007	0	0.9884763346	2	surface	171	+
24008	0	0.9884763346	2	surface	171	+
24009	0	0.9884763346	2	surface	171	+
24010	0	0.9884763346	2	surface	171	+
24011	0	0.9884763346	2	surface	171	+
24012	0	0.9884763346	2	surface	171	+
24013	0	0.9884763346	2	surface	171	+
24014	0	0.9884763346	2	surface	171	+
24015	0	0.9884763346	2	surface	171	+
24016	0	0.9884763346	2	surface	171	+
24017	0	0.9884763346	2	surface	171	+
24018	0	0.9884763346	2	surface	171	+
24019	0	0.9884763346	2	surface	171	+
24020	0	0.9884763346	2	surface	171	+
24021	0	0.9884763346	2	surface	171	+
24022	0	0.9884763346	2	surface	171	+
24023	0	0.9884763346	2	surface	171	+
24024	0	0.9884763346	2	surface	171	+
24025	0	0.9884763346	2	surface	171	+
24026	0	0.9884763346	2	surface	171	+
24027	0	0.9884763346	2	surface	171	+
24028	0	0.9884763346	2	surface	171	+
24029	0	0.9884763346	2	surface	171	+
24030	0	0.9884763346	2	surface	171	+
24031	0	0.9884763346	2	surface	171	+
24032	0	0.9884763346	2	surface	171	+
24033	0	0.9884763346	2	surface	171	+
24034	0	0.9884763346	2	surface	171	+
24035	0	0.9884763346	2	surface	171	+
24036	0	0.9884763346	2	surface	171	+
24037	0	0.9884763346	2	surface	171	+
24038	0	0.9884763346	2	surface	171	+
24039	0	0.9998053079	2	surface	132	+
24040	0	0.9998053079	2	surface	132	+
24041	0	0.9998053079	2	surface	132	+
24042	0	0.9998053079	2	surface	132	+
24043	0	0.9998053079	2	surface	132	+
24044	0	0.9998053079	2	surface	132	+
24045	0	0.9998053079	2	surface	132	+
24046	0	0.9998053079	2	surface	132	+
24047	0	0.9998053079	2	surface	132	+
24048	0	0.9998053079	2	surface	132	+
24049	0	0.9998053079	2	surface	132	+
24050	0	0.9998053079	2	surface	132	+
24051	0	0.9998053079	2	surface	132	+
24052	0	0.9998053079	2	surface	132	+
24053	0	0.9998053079	2	surface	132	+
24054	0	0.9998053079	2	surface	132	+
24055	0	0.9998053079	2	surface	132	+
24056	0	0.9998053079	2	surface	132	+
24057	0	0.9998053079	2	surface	132	+
24058	0	0.9998053079	2	surface	132	+
24059	0	0.9998053079	2	surface	132	+
24060	0	0.9998053079	2	surface	132	+
24061	0	0.9998053079	2	surface	132	+
24062	0	0.9998053079	2	surface	132	+
24063	0	0.9998053079	2	surface	132	+
24064	0	0.9998053079	2	surface	132	+
24065	0	0.9998053079	2	surface	132	+
24066	0	0.9998053079	2	surface	132	+
24067	0	0.9998053079	2	surface	132	+
24068	0	0.9998053079	2	surface	132	+
24069	0	0.9998053079	2	surface	132	+
24070	0	0.9998053079	2	surface	132	+
24071	0	0.9998053079	2	surface	132	+
24072	0	0.9998053079	2	surface	132	+
24073	0	0.9998053079	2	surface	132	+
24074	0	0.9998053079	2	surface	132	+
24075	0	0.9998053079	2	surface	132	+
24076	0	0.9998053079	2	surface	132	+
24077	0	0.9998053079	2	surface	132	+
24078	0	0.9998053079	2	surface	132	+
24079	0	0.9998053079	2	surface	132	+
24080	0	0.9998053079	2	surface	132	+
24081	0	0.9998053079	2	surface	132	+
24082	0	0.9998053079	2	surface	132	+
24083	0	0.9998053079	2	surface	132	+
24084	0	0.9998053079	2	surface	132	+
24085	0	0.9998053079	2	surface	132	+
24086	0	0.9998053079	2	surface	132	+
24087	0	0.9998053079	2	surface	132	+
24088	0	0.9998053079	2	surface	132	+
24089	0	0.9998053079	2	surface	132	+
24090	0	0.9998053079	2	surface	132	+
24091	0	0.9998053079	2	surface	132	+
24092	0	0.9998053079	2	surface	132	+
24093	0	0.9998053079	2	surface	132	+
24094	0	0.9998053079	2	surface	132	+
24095	0	0.9998053079	2	surface	132	+
24096	0	0.9998053079	2	surface	132	+
24097	0	0.9998053079	2	surface	132	+
24098	0	0.9998053079	2	surface	132	+
24099	0	0.9998053079	2	surface	132	+
24100	0	0.9998053079	2	surface	132	+
24101	0	0.9998053079	2	surface	132	+
24102	0	0.9998053079	2	surface	132	+
24103	0	0.9998053079	2	surface	132	+
24104	0	0.9998053079	2	surface	132	+
24105	0	0.9998053079	2	surface	132	+
24106	0	0.9998053079	2	surface	132	+
24107	0	0.9998053079	2	surface	132	+
24108	0	0.9998053079	2	surface	132	+
24109	0	0.9998053079	2	surface	132	+
24110	0	0.9998053079	2	surface	132	+
24111	0	0.9998053079	2	surface	132	+
24112	0	0.9998053079	2	surface	132	+
24113	0	0.9998053079	2	surface	132	+
24114	0	0.9998053079	2	surface	132	+
24115	0	0.9998053079	2	surface	132	+
24116	0	0.9998053079	2	surface	132	+
24117	0	0.9998053079	2	surface	132	+
24118	0	0.9998053079	2	surface	132	+
24119	0	0.9998053079	2	surface	132	+
24120	0	0.9998053079	2	surface	132	+
24121	0	0.9998053079	2	surface	132	+
24122	0	0.9998053079	2	surface	132	+
24123	0	0.9998053079	2	surface	132	+
24124	0	0.9998053079	2	surface	132	+
24125	0	0.9998053079	2	surface	132	+
24126	0	0.9998053079	2	surface	132	+
24127	0	0.9998053079	2	surface	132	+
24128	0	0.9998053079	2	surface	132	+
24129	0	0.9998053079	2	surface	132	+
24130	0	0.9998053079	2	surface	132	+
24131	0	0.9998053079	2	surface	132	+
24132	0	0.9998053079	2	surface	132	+
24133	0	0.9998053079	2	surface	132	+
24134	0	0.9998053079	2	surface	132	+
24135	0	0.9998053079	2	surface	132	+
24136	0	0.9998053079	2	surface	132	+
24137	0	0.9998053079	2	surface	132	+
24138	0	0.9998053079	2	surface	132	+
24139	0	0.9998053079	2	surface	132	+
24140	0	0.9998053079	2	surface	132	+
24141	0	0.9998053079	2	surface	132	+
24142	0	0.9998053079	2	surface	132	+
24143	0	0.9998053079	2	surface	132	+
24144	0	0.9998053079	2	surface	132	+
24145	0	0.9998053079	2	surface	132	+
24146	0	0.9998053079	2	surface	132	+
24147	0	0.9998053079	2	surface	132	+
24148	0	0.9998053079	2	surface	132	+
24149	0	0.9998053079	2	surface	132	+
24150	0	0.9998053079	2	surface	132	+
24151	0	0.9998053079	2	surface	132	+
24152	0	0.9998053079	2	surface	132	+
24153	0	0.9998053079	2	surface	132	+
24154	0	0.9998053079	2	surface	132	+
24155	0	0.9998053079	2	surface	132	+
24156	0	0.9998053079	2	surface	132	+
24157	0	0.9998053079	2	surface	132	+
24158	0	0.9998053079	2	surface	132	+
24159	0	0.9998053079	2	surface	132	+
24160	0	0.9998053079	2	surface	132	+
24161	0	0.9998053079	2	surface	132	+
24162	0	0.9998053079	2	surface	132	+
24163	0	0.9998053079	2	surface	132	+
24164	0	0.9998053079	2	surface	132	+
24165	0	0.9998053079	2	surface	132	+
24166	0	0.9998053079	2	surface	132	+
24167	0	0.9998053079	2	surface	132	+
24168	0	0.9998053079	2	surface	132	+
24169	0	0.9998053079	2	surface	132	+
24170	0	0.9998053079	2	surface	132	+
24171	0	NA	NA	NA	NA	NA
24172	0	NA	NA	NA	NA	NA
24173	0	NA	NA	NA	NA	NA
24174	0	NA	NA	NA	NA	NA
24175	0	NA	NA	NA	NA	NA
24176	0	NA	NA	NA	NA	NA
24177	0	NA	NA	NA	NA	NA
24178	0	NA	NA	NA	NA	NA
24179	0	NA	NA	NA	NA	NA
24180	0	NA	NA	NA	NA	NA
24181	0	NA	NA	NA	NA	NA
24182	0	NA	NA	NA	NA	NA
24183	0	NA	NA	NA	NA	NA
24184	0	NA	NA	NA	NA	NA
24185	0	NA	NA	NA	NA	NA
24186	0	NA	NA	NA	NA	NA
24187	0	NA	NA	NA	NA	NA
24188	0	NA	NA	NA	NA	NA
24189	0	NA	NA	NA	NA	NA
24190	0	NA	NA	NA	NA	NA
24191	0	NA	NA	NA	NA	NA
24192	0	NA	NA	NA	NA	NA
24193	0	NA	NA	NA	NA	NA
24194	0	NA	NA	NA	NA	NA
24195	0	0.999702583	2	surface	135	+
24196	0	0.999702583	2	surface	135	+
24197	0	0.999702583	2	surface	135	+
24198	0	0.999702583	2	surface	135	+
24199	0	0.999702583	2	surface	135	+
24200	0	0.999702583	2	surface	135	+
24201	0	0.999702583	2	surface	135	+
24202	0	0.999702583	2	surface	135	+
24203	0	0.999702583	2	surface	135	+
24204	0	0.999702583	2	surface	135	+
24205	0	0.999702583	2	surface	135	+
24206	0	0.999702583	2	surface	135	+
24207	0	0.999702583	2	surface	135	+
24208	0	0.999702583	2	surface	135	+
24209	0	0.999702583	2	surface	135	+
24210	0	0.999702583	2	surface	135	+
24211	0	0.999702583	2	surface	135	+
24212	0	0.999702583	2	surface	135	+
24213	0	0.999702583	2	surface	135	+
24214	0	0.999702583	2	surface	135	+
24215	0	0.999702583	2	surface	135	+
24216	0	0.999702583	2	surface	135	+
24217	0	0.999702583	2	surface	135	+
24218	0	0.999702583	2	surface	135	+
24219	0	0.999702583	2	surface	135	+
24220	0	0.999702583	2	surface	135	+
24221	0	0.999702583	2	surface	135	+
24222	0	0.999702583	2	surface	135	+
24223	0	0.999702583	2	surface	135	+
24224	0	0.999702583	2	surface	135	+
24225	0	0.999702583	2	surface	135	+
24226	0	0.999702583	2	surface	135	+
24227	0	0.999702583	2	surface	135	+
24228	0	0.999702583	2	surface	135	+
24229	0	0.999702583	2	surface	135	+
24230	0	0.999702583	2	surface	135	+
24231	0	0.999702583	2	surface	135	+
24232	0	0.999702583	2	surface	135	+
24233	0	0.999702583	2	surface	135	+
24234	0	0.999702583	2	surface	135	+
24235	0	0.999702583	2	surface	135	+
24236	0	0.999702583	2	surface	135	+
24237	0	0.999702583	2	surface	135	+
24238	0	0.999702583	2	surface	135	+
24239	0	0.999702583	2	surface	135	+
24240	0	0.999702583	2	surface	135	+
24241	0	0.999702583	2	surface	135	+
24242	0	0.999702583	2	surface	135	+
24243	0	0.999702583	2	surface	135	+
24244	0	0.999702583	2	surface	135	+
24245	0	0.999702583	2	surface	135	+
24246	0	0.999702583	2	surface	135	+
24247	0	0.999702583	2	surface	135	+
24248	0	0.999702583	2	surface	135	+
24249	0	0.999702583	2	surface	135	+
24250	0	0.999702583	2	surface	135	+
24251	0	0.999702583	2	surface	135	+
24252	0	0.999702583	2	surface	135	+
24253	0	0.999702583	2	surface	135	+
24254	0	0.999702583	2	surface	135	+
24255	0	0.999702583	2	surface	135	+
24256	0	0.999702583	2	surface	135	+
24257	0	0.999702583	2	surface	135	+
24258	0	0.999702583	2	surface	135	+
24259	0	0.999702583	2	surface	135	+
24260	0	0.999702583	2	surface	135	+
24261	0	0.999702583	2	surface	135	+
24262	0	0.999702583	2	surface	135	+
24263	0	0.999702583	2	surface	135	+
24264	0	0.999702583	2	surface	135	+
24265	0	0.999702583	2	surface	135	+
24266	0	0.999702583	2	surface	135	+
24267	0	0.999702583	2	surface	135	+
24268	0	0.999702583	2	surface	135	+
24269	0	0.999702583	2	surface	135	+
24270	0	0.999702583	2	surface	135	+
24271	0	0.999702583	2	surface	135	+
24272	0	0.999702583	2	surface	135	+
24273	0	0.999702583	2	surface	135	+
24274	0	0.999702583	2	surface	135	+
24275	0	0.999702583	2	surface	135	+
24276	0	0.999702583	2	surface	135	+
24277	0	0.999702583	2	surface	135	+
24278	0	0.999702583	2	surface	135	+
24279	0	0.999702583	2	surface	135	+
24280	0	0.999702583	2	surface	135	+
24281	0	0.999702583	2	surface	135	+
24282	0	0.999702583	2	surface	135	+
24283	0	0.999702583	2	surface	135	+
24284	0	0.999702583	2	surface	135	+
24285	0	0.999702583	2	surface	135	+
24286	0	0.999702583	2	surface	135	+
24287	0	0.999702583	2	surface	135	+
24288	0	0.999702583	2	surface	135	+
24289	0	0.999702583	2	surface	135	+
24290	0	0.999702583	2	surface	135	+
24291	0	0.999702583	2	surface	135	+
24292	0	0.999702583	2	surface	135	+
24293	0	0.999702583	2	surface	135	+
24294	0	0.999702583	2	surface	135	+
24295	0	0.999702583	2	surface	135	+
24296	0	0.999702583	2	surface	135	+
24297	0	0.999702583	2	surface	135	+
24298	0	0.999702583	2	surface	135	+
24299	0	0.999702583	2	surface	135	+
24300	0	0.999702583	2	surface	135	+
24301	0	0.999702583	2	surface	135	+
24302	0	0.999702583	2	surface	135	+
24303	0	0.999702583	2	surface	135	+
24304	0	0.999702583	2	surface	135	+
24305	0	0.999702583	2	surface	135	+
24306	0	0.999702583	2	surface	135	+
24307	0	0.999702583	2	surface	135	+
24308	0	0.999702583	2	surface	135	+
24309	0	0.999702583	2	surface	135	+
24310	0	0.999702583	2	surface	135	+
24311	0	0.999702583	2	surface	135	+
24312	0	0.999702583	2	surface	135	+
24313	0	0.999702583	2	surface	135	+
24314	0	0.999702583	2	surface	135	+
24315	0	0.999702583	2	surface	135	+
24316	0	0.999702583	2	surface	135	+
24317	0	0.999702583	2	surface	135	+
24318	0	0.999702583	2	surface	135	+
24319	0	0.999702583	2	surface	135	+
24320	0	0.999702583	2	surface	135	+
24321	0	0.999702583	2	surface	135	+
24322	0	0.999702583	2	surface	135	+
24323	0	0.999702583	2	surface	135	+
24324	0	0.999702583	2	surface	135	+
24325	0	0.999702583	2	surface	135	+
24326	0	0.999702583	2	surface	135	+
24327	0	0.99999132	2	surface	114	+
24328	0	0.99999132	2	surface	114	+
24329	0	0.99999132	2	surface	114	+
24330	0	0.99999132	2	surface	114	+
24331	0	0.99999132	2	surface	114	+
24332	0	0.99999132	2	surface	114	+
24333	0	0.99999132	2	surface	114	+
24334	0	0.99999132	2	surface	114	+
24335	0	0.99999132	2	surface	114	+
24336	0	0.99999132	2	surface	114	+
24337	0	0.99999132	2	surface	114	+
24338	0	0.99999132	2	surface	114	+
24339	0	0.99999132	2	surface	114	+
24340	0	0.99999132	2	surface	114	+
24341	0	0.99999132	2	surface	114	+
24342	0	0.99999132	2	surface	114	+
24343	0	0.99999132	2	surface	114	+
24344	0	0.99999132	2	surface	114	+
24345	0	0.99999132	2	surface	114	+
24346	0	0.99999132	2	surface	114	+
24347	0	0.99999132	2	surface	114	+
24348	0	0.99999132	2	surface	114	+
24349	0	0.99999132	2	surface	114	+
24350	0	0.99999132	2	surface	114	+
24351	0	0.99999132	2	surface	114	+
24352	0	0.99999132	2	surface	114	+
24353	0	0.99999132	2	surface	114	+
24354	0	0.99999132	2	surface	114	+
24355	0	0.99999132	2	surface	114	+
24356	0	0.99999132	2	surface	114	+
24357	0	0.99999132	2	surface	114	+
24358	0	0.99999132	2	surface	114	+
24359	0	0.99999132	2	surface	114	+
24360	0	0.99999132	2	surface	114	+
24361	0	0.99999132	2	surface	114	+
24362	0	0.99999132	2	surface	114	+
24363	0	0.99999132	2	surface	114	+
24364	0	0.99999132	2	surface	114	+
24365	0	0.99999132	2	surface	114	+
24366	0	0.99999132	2	surface	114	+
24367	0	0.99999132	2	surface	114	+
24368	0	0.99999132	2	surface	114	+
24369	0	0.99999132	2	surface	114	+
24370	0	0.99999132	2	surface	114	+
24371	0	0.99999132	2	surface	114	+
24372	0	0.99999132	2	surface	114	+
24373	0	0.99999132	2	surface	114	+
24374	0	0.99999132	2	surface	114	+
24375	0	0.99999132	2	surface	114	+
24376	0	0.99999132	2	surface	114	+
24377	0	0.99999132	2	surface	114	+
24378	0	0.99999132	2	surface	114	+
24379	0	0.99999132	2	surface	114	+
24380	0	0.99999132	2	surface	114	+
24381	0	0.99999132	2	surface	114	+
24382	0	0.99999132	2	surface	114	+
24383	0	0.99999132	2	surface	114	+
24384	0	0.99999132	2	surface	114	+
24385	0	0.99999132	2	surface	114	+
24386	0	0.99999132	2	surface	114	+
24387	0	0.99999132	2	surface	114	+
24388	0	0.99999132	2	surface	114	+
24389	0	0.99999132	2	surface	114	+
24390	0	0.99999132	2	surface	114	+
24391	0	0.99999132	2	surface	114	+
24392	0	0.99999132	2	surface	114	+
24393	0	0.99999132	2	surface	114	+
24394	0	0.99999132	2	surface	114	+
24395	0	0.99999132	2	surface	114	+
24396	0	0.99999132	2	surface	114	+
24397	0	0.99999132	2	surface	114	+
24398	0	0.99999132	2	surface	114	+
24399	0	0.99999132	2	surface	114	+
24400	0	0.99999132	2	surface	114	+
24401	0	0.99999132	2	surface	114	+
24402	0	0.99999132	2	surface	114	+
24403	0	0.99999132	2	surface	114	+
24404	0	0.99999132	2	surface	114	+
24405	0	0.99999132	2	surface	114	+
24406	0	0.99999132	2	surface	114	+
24407	0	0.99999132	2	surface	114	+
24408	0	0.99999132	2	surface	114	+
24409	0	0.99999132	2	surface	114	+
24410	0	0.99999132	2	surface	114	+
24411	0	0.99999132	2	surface	114	+
24412	0	0.99999132	2	surface	114	+
24413	0	0.99999132	2	surface	114	+
24414	0	0.99999132	2	surface	114	+
24415	0	0.99999132	2	surface	114	+
24416	0	0.99999132	2	surface	114	+
24417	0	0.99999132	2	surface	114	+
24418	0	0.99999132	2	surface	114	+
24419	0	0.99999132	2	surface	114	+
24420	0	0.99999132	2	surface	114	+
24421	0	0.99999132	2	surface	114	+
24422	0	0.99999132	2	surface	114	+
24423	0	0.99999132	2	surface	114	+
24424	0	0.99999132	2	surface	114	+
24425	0	0.99999132	2	surface	114	+
24426	0	0.99999132	2	surface	114	+
24427	0	0.99999132	2	surface	114	+
24428	0	0.99999132	2	surface	114	+
24429	0	0.99999132	2	surface	114	+
24430	0	0.99999132	2	surface	114	+
24431	0	0.99999132	2	surface	114	+
24432	0	0.99999132	2	surface	114	+
24433	0	0.99999132	2	surface	114	+
24434	0	0.99999132	2	surface	114	+
24435	0	0.99999132	2	surface	114	+
24436	0	0.99999132	2	surface	114	+
24437	0	0.99999132	2	surface	114	+
24438	0	0.99999132	2	surface	114	+
24439	0	0.99999132	2	surface	114	+
24440	0	0.99999132	2	surface	114	+
24441	0	NA	NA	NA	NA	NA
24442	0	NA	NA	NA	NA	NA
24443	0	NA	NA	NA	NA	NA
24444	0	NA	NA	NA	NA	NA
24445	0	NA	NA	NA	NA	NA
24446	0	NA	NA	NA	NA	NA
24447	0	NA	NA	NA	NA	NA
24448	0	NA	NA	NA	NA	NA
24449	0	NA	NA	NA	NA	NA
24450	0	NA	NA	NA	NA	NA
24451	0	NA	NA	NA	NA	NA
24452	0	NA	NA	NA	NA	NA
24453	0	NA	NA	NA	NA	NA
24454	0	NA	NA	NA	NA	NA
24455	0	NA	NA	NA	NA	NA
24456	0	NA	NA	NA	NA	NA
24457	0	NA	NA	NA	NA	NA
24458	0	NA	NA	NA	NA	NA
24459	0	NA	NA	NA	NA	NA
24460	0	NA	NA	NA	NA	NA
24461	0	NA	NA	NA	NA	NA
24462	0	NA	NA	NA	NA	NA
24463	0	NA	NA	NA	NA	NA
24464	0	NA	NA	NA	NA	NA
24465	0	NA	NA	NA	NA	NA
24466	0	NA	NA	NA	NA	NA
24467	0	NA	NA	NA	NA	NA
24468	0	NA	NA	NA	NA	NA
24469	0	NA	NA	NA	NA	NA
24470	0	NA	NA	NA	NA	NA
24471	0	NA	NA	NA	NA	NA
24472	0	NA	NA	NA	NA	NA
24473	0	NA	NA	NA	NA	NA
24474	0	NA	NA	NA	NA	NA
24475	0	NA	NA	NA	NA	NA
24476	0	NA	NA	NA	NA	NA
24477	0	NA	NA	NA	NA	NA
24478	0	NA	NA	NA	NA	NA
24479	0	NA	NA	NA	NA	NA
24480	0	NA	NA	NA	NA	NA
24481	0	NA	NA	NA	NA	NA
24482	0	NA	NA	NA	NA	NA
24483	0	NA	NA	NA	NA	NA
24484	0	NA	NA	NA	NA	NA
24485	0	NA	NA	NA	NA	NA
24486	0	NA	NA	NA	NA	NA
24487	0	NA	NA	NA	NA	NA
24488	0	NA	NA	NA	NA	NA
24489	0	NA	NA	NA	NA	NA
24490	0	NA	NA	NA	NA	NA
24491	0	NA	NA	NA	NA	NA
24492	0	NA	NA	NA	NA	NA
24493	0	NA	NA	NA	NA	NA
24494	0	NA	NA	NA	NA	NA
24495	0	NA	NA	NA	NA	NA
24496	0	NA	NA	NA	NA	NA
24497	0	NA	NA	NA	NA	NA
24498	0	NA	NA	NA	NA	NA
24499	0	NA	NA	NA	NA	NA
24500	0	NA	NA	NA	NA	NA
24501	0	NA	NA	NA	NA	NA
24502	0	NA	NA	NA	NA	NA
24503	0	NA	NA	NA	NA	NA
24504	0	NA	NA	NA	NA	NA
24505	0	NA	NA	NA	NA	NA
24506	0	NA	NA	NA	NA	NA
24507	0	NA	NA	NA	NA	NA
24508	0	NA	NA	NA	NA	NA
24509	0	NA	NA	NA	NA	NA
24510	0	NA	NA	NA	NA	NA
24511	0	NA	NA	NA	NA	NA
24512	0	NA	NA	NA	NA	NA
24513	0	NA	NA	NA	NA	NA
24514	0	NA	NA	NA	NA	NA
24515	0	NA	NA	NA	NA	NA
24516	0	NA	NA	NA	NA	NA
24517	0	NA	NA	NA	NA	NA
24518	0	NA	NA	NA	NA	NA
24519	0	NA	NA	NA	NA	NA
24520	0	NA	NA	NA	NA	NA
24521	0	NA	NA	NA	NA	NA
24522	0	NA	NA	NA	NA	NA
24523	0	NA	NA	NA	NA	NA
24524	0	NA	NA	NA	NA	NA
24525	0	NA	NA	NA	NA	NA
24526	0	NA	NA	NA	NA	NA
24527	0	NA	NA	NA	NA	NA
24528	0	NA	NA	NA	NA	NA
24529	0	NA	NA	NA	NA	NA
24530	0	NA	NA	NA	NA	NA
24531	0	NA	NA	NA	NA	NA
24532	0	NA	NA	NA	NA	NA
24533	0	NA	NA	NA	NA	NA
24534	0	NA	NA	NA	NA	NA
24535	0	NA	NA	NA	NA	NA
24536	0	NA	NA	NA	NA	NA
24537	0	NA	NA	NA	NA	NA
24538	0	NA	NA	NA	NA	NA
24539	0	NA	NA	NA	NA	NA
24540	0	NA	NA	NA	NA	NA
24541	0	NA	NA	NA	NA	NA
24542	0	NA	NA	NA	NA	NA
24543	0	NA	NA	NA	NA	NA
24544	0	NA	NA	NA	NA	NA
24545	0	NA	NA	NA	NA	NA
24546	0	NA	NA	NA	NA	NA
24547	0	NA	NA	NA	NA	NA
24548	0	NA	NA	NA	NA	NA
24549	0	NA	NA	NA	NA	NA
24550	0	NA	NA	NA	NA	NA
24551	0	NA	NA	NA	NA	NA
24552	0	NA	NA	NA	NA	NA
24553	0	NA	NA	NA	NA	NA
24554	0	NA	NA	NA	NA	NA
24555	0	NA	NA	NA	NA	NA
24556	0	NA	NA	NA	NA	NA
24557	0	NA	NA	NA	NA	NA
24558	0	NA	NA	NA	NA	NA
24559	0	NA	NA	NA	NA	NA
24560	0	NA	NA	NA	NA	NA
24561	0	NA	NA	NA	NA	NA
24562	0	NA	NA	NA	NA	NA
24563	0	NA	NA	NA	NA	NA
24564	0	NA	NA	NA	NA	NA
